CAN_ID,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Type
2.257071200575715,-0.5909827003375018,1.049955917503015,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,2.0720266220555064,-0.0354762233940404,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.4839125574496509,0.0
-0.3605045816278868,-0.014426681262083095,1.9150968514199416,1.3553166655628657,0.1730945149856437,-0.0920696569579647,-0.5536471887613659,-0.5753937369846973,-0.4350060548122645,0.0
-0.3605045816278868,1.6864135750104021,0.9263643555148828,0.4287778830148114,0.2154473735566149,0.9570270472467486,-0.5402073635515108,-0.1776592229504884,0.204241675456894,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,-0.1553351728195077,1.0
-0.3605045816278868,0.10088452255300065,1.9013644556434823,1.5837782831774545,0.1589768954619866,1.4338891855216185,-0.5536471887613659,-0.5753937369846973,0.0843827260314267,0.0
-0.3605045816278868,-1.5999557337194845,1.77777289365535,1.3933936018319637,0.1589768954619866,0.6709097642818267,-0.5536471887613659,-0.5753937369846973,0.1642886923150716,0.0
2.2570711580251595,-0.8216051079676693,1.503124978126167,-0.5104532116229421,2.2483845849632336,-0.0563049965873495,2.1880771540490795,-0.5132477191668522,-3.1518089084561884,0.0
-0.3605045816278868,-0.07208228316962496,0.8439699808561281,1.7233937161641473,-0.9704326664305792,-1.105401700792063,-0.4326887618726698,0.829106265698603,0.4439595743078285,1.0
-0.3605045816278868,-0.1873934869847087,1.7640404978788908,-0.0281453522143659,-0.2504340707240684,-0.1397558707854517,-0.1235727820460019,-0.5753937369846973,0.0444297428896043,1.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.0044767597477819,1.0
-0.3605045816278868,1.527860669764662,-0.2958188685899811,0.1876239533105234,0.2154473735566149,1.386202971694131,-0.5402073635515108,-0.5753937369846973,0.404006591166006,0.0
-0.3605045816278868,-0.07208228316962496,-0.4468752221310317,0.5557010039118052,0.1730945149856437,0.9093408334192616,-0.5536471887613659,-0.5753937369846973,0.6836774731587629,0.0
-0.3605045816278868,-0.475671496522418,1.9013644556434823,-0.5231455237126414,1.20368074021261,0.5636157831699811,1.0860114868409592,1.0155443191521385,-0.3151471053867973,1.0
-0.3605045816278868,-1.0089858141671804,-1.229621781389203,-0.6246840204302364,0.2154473735566149,0.5278511227993659,-0.5536471887613659,-0.5753937369846973,-0.2352411391031525,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.1243357091732492,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.6437244900169405,0.0
-0.3605045816278868,0.43240423352136637,1.873899664090564,0.720701061077897,0.1872121345093008,-0.0443834431304777,-0.5536471887613659,-0.5753937369846973,-0.1553351728195077,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.0444297428896043,0.0
-0.3605045816278868,-1.7296808380114537,-0.4331428263545726,1.2918551051143687,-0.758668373575723,-0.5570102417759627,0.7500158565945811,0.4935177694822392,0.0044767597477819,1.0
-0.3605045816278868,0.4756459349520228,-0.7627203249895921,-0.8277610138654263,-0.2786693097713825,-0.819284417827141,2.026799251530818,1.599716886639883,-0.1553351728195077,1.0
-0.3605045816278868,-0.720707804629471,0.459462899115272,-0.713530205058132,0.2154473735566149,1.576947827004079,-0.5536471887613659,-0.5753937369846973,0.5638185237332957,0.0
2.2570711580251595,0.7783378449666176,1.9150968514199416,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,2.159031047000489,0.0444297428896043,0.0
-0.3605045816278868,-0.30270469079979245,0.7341108146444549,0.6445471885397008,-0.4198455050079532,1.815378896141514,0.4543397019777684,-0.6748273654932496,0.5638185237332957,1.0
-0.3605045816278868,-1.1819526198898058,-0.9824386574129385,1.5964705952671536,0.1730945149856437,0.2894200536619309,-0.5536471887613659,-0.5753937369846973,-0.2751941222449749,0.0
-0.3605045816278868,-1.7440947384883392,0.3908009202329762,0.8983934303336882,-0.9139621883359508,-0.4377947072072453,0.2124228482003761,1.4132788331863475,-0.3551000885286197,1.0
-0.3605045816278868,-1.8449920418265373,1.13235029216177,0.822239557795492,-0.9139621883359508,0.1344398587225983,0.4005804011383479,1.214411576169243,-0.4350060548122645,1.0
2.257071200575715,0.23060962684496986,0.3084065455742213,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,2.096885029182644,-0.4350060548122645,0.0
-0.3605045816278868,1.412549465949578,0.4319981075623537,1.26647048093497,-0.0104345388218981,-0.5689317952328344,2.8735082397516907,-0.3765264799675928,0.404006591166006,1.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.6437244900169405,1.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.0044767597477819,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.7236304563005853,1.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,-0.0354762233940404,0.0
-0.3605045816278868,-1.5134723308581717,-0.7215231376602146,-0.7516071413272302,-0.7163155150047518,0.4563218020581354,-0.3654896358233941,-0.438672497785438,0.7635834394424078,1.0
-0.3605045816278868,0.043228920645458774,1.1735474794911476,-0.916607198493322,0.229564993080272,-1.0934801473351912,-0.5536471887613659,-0.5753937369846973,-0.1952881559613301,0.0
-0.3605045816278868,0.17295402493742798,1.242209458373443,0.5303163797324064,0.1872121345093008,-1.045793933507704,-0.5536471887613659,-0.5753937369846973,0.1243357091732492,0.0
-0.3605045816278868,-1.2396082217973479,0.2672093582448439,-0.4977608995332427,0.2154473735566149,0.0986751983519831,-0.5536471887613659,-0.5753937369846973,-0.3950530716704422,0.0
-0.3605045816278868,-1.1387109184591495,1.503124978126167,0.7587779973469951,0.1589768954619866,1.1477719025566964,-0.5536471887613659,-0.5753937369846973,0.6437244900169405,0.0
2.2570711863921966,-0.8216051079676693,-0.3095512643664402,-0.4596839632641445,2.135443628773977,-0.0563049965873495,2.1746373288392244,-0.4013848870947309,-3.071902942172544,0.0
-0.3605045816278868,0.5621293378133356,-1.1060302194010707,1.5583936589980556,-0.1374931145348118,-1.0815585938783194,2.712230337233429,1.624575293767021,-0.3950530716704422,1.0
-0.3605045816278868,-0.6342244017681582,0.9675615428442604,1.329932041383467,-0.2504340707240684,0.0986751983519831,-0.1235727820460019,-0.5753937369846973,0.1243357091732492,1.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.7635834394424078,1.0
-0.3605045816278868,-1.369333326089317,0.459462899115272,-0.7769917655066289,0.229564993080272,0.0509889845244961,-0.5536471887613659,-0.5753937369846973,-0.2352411391031525,0.0
-0.3605045816278868,0.37474863161382455,-0.8725794912012652,0.7714703094366945,0.031918319749073,0.1344398587225983,2.8466285893319805,0.0336372376301851,0.1243357091732492,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,0.0444297428896043,1.0
2.2570711722086783,-0.8216051079676693,0.5281248779975677,-0.4977608995332427,2.191914106868605,-0.0563049965873495,1.9461603002716872,-0.6748273654932496,-3.071902942172544,0.0
-0.3605045816278868,1.657585774056631,-1.0511006362952342,-1.0435303193903158,0.2154473735566149,1.1477719025566964,-0.5536471887613659,-0.5753937369846973,0.2441946585987164,0.0
2.2570711580251595,1.6431718735797456,0.7478432104209141,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,2.2460354719454725,-0.3551000885286197,0.0
-0.3605045816278868,0.7639239444897321,-0.6940583461072963,-0.3073762181877521,0.2154473735566149,1.4338891855216185,-0.5536471887613659,-0.5753937369846973,-0.3151471053867973,0.0
-0.3605045816278868,0.5188876363826792,-0.8588470954248061,-1.1831457523770088,-1.1963145788090923,-1.1530879146195498,-0.5536471887613659,-0.7742609940018018,-0.1952881559613301,1.0
-0.3605045816278868,-0.8792607098752111,-0.2683540770370627,1.7233937161641473,-1.0269031445252077,0.611301996997468,-0.0966931316262916,1.0279735227157074,0.2841476417405388,1.0
-0.3605045816278868,0.6774405416284194,-1.3806781349302537,0.6064702522706027,0.1589768954619866,1.195458116384183,-0.5536471887613659,-0.5753937369846973,-0.1553351728195077,0.0
